031440.00,22.31556,N,114.16836,E,-0.8,M
031441.00,22.315606,N,114.16835,E,-1.0,M
031442.00,22.315658,N,114.168342,E,-0.3,M
031443.00,22.315706,N,114.168335,E,-0.8,M
031444.00,22.315759,N,114.168323,E,-0.1,M
031445.00,22.315811,N,114.16831,E,0.7,M
031446.00,22.315859,N,114.168299,E,0.4,M
031447.00,22.315904,N,114.168284,E,-0.5,M
031448.00,22.315946,N,114.168275,E,-0.7,M
031449.00,22.315981,N,114.168267,E,-0.7,M
031450.00,22.316011,N,114.16826,E,-1.1,M
031451.00,22.316046,N,114.168257,E,-0.0,M
031452.00,22.316079,N,114.168254,E,1.5,M
031453.00,22.316108,N,114.16825,E,2.2,M
031454.00,22.316139,N,114.168239,E,2.9,M
031455.00,22.316171,N,114.168223,E,3.4,M
031456.00,22.316199,N,114.168208,E,4.5,M
031457.00,22.316229,N,114.168201,E,5.1,M
031458.00,22.316259,N,114.168197,E,6.1,M
031459.00,22.316285,N,114.16819,E,6.1,M
031500.00,22.316301,N,114.168186,E,7.2,M
031501.00,22.316312,N,114.168186,E,6.9,M
031502.00,22.31632,N,114.168186,E,7.7,M
031503.00,22.316325,N,114.168186,E,8.0,M
031504.00,22.316331,N,114.168185,E,8.1,M
031505.00,22.316337,N,114.168184,E,8.3,M
031506.00,22.316339,N,114.168184,E,8.5,M
031507.00,22.316344,N,114.168183,E,9.0,M
031508.00,22.31635,N,114.168183,E,8.9,M
031509.00,22.316361,N,114.168181,E,9.0,M
031510.00,22.316372,N,114.168179,E,9.2,M
031511.00,22.316383,N,114.168178,E,9.6,M
031512.00,22.316393,N,114.168178,E,9.4,M
031513.00,22.316405,N,114.168175,E,9.9,M
031514.00,22.316416,N,114.168172,E,9.6,M
031515.00,22.316424,N,114.16817,E,9.6,M
031516.00,22.31643,N,114.168169,E,9.6,M
031517.00,22.316434,N,114.168169,E,9.8,M
031518.00,22.316437,N,114.168168,E,9.9,M
031519.00,22.316441,N,114.168168,E,10.8,M
031520.00,22.316445,N,114.168168,E,11.1,M
031521.00,22.316452,N,114.168169,E,11.2,M
031522.00,22.316461,N,114.168167,E,11.4,M
031523.00,22.316476,N,114.168167,E,11.9,M
031524.00,22.316499,N,114.168166,E,12.1,M
031525.00,22.316536,N,114.168164,E,12.8,M
031526.00,22.316576,N,114.168158,E,12.9,M
031527.00,22.31662,N,114.168149,E,13.2,M
031528.00,22.316664,N,114.168142,E,13.1,M
031529.00,22.316707,N,114.168132,E,13.6,M
031530.00,22.316742,N,114.168124,E,14.0,M
031531.00,22.316769,N,114.168119,E,14.4,M
031532.00,22.316791,N,114.168113,E,14.7,M
031533.00,22.316808,N,114.168111,E,14.1,M
031534.00,22.316822,N,114.168107,E,14.1,M
031535.00,22.316833,N,114.168103,E,13.0,M
031536.00,22.316845,N,114.168099,E,12.1,M
031537.00,22.316858,N,114.168095,E,12.0,M
031538.00,22.316871,N,114.16809,E,12.2,M
031539.00,22.316885,N,114.168086,E,12.2,M
031540.00,22.316897,N,114.168084,E,11.4,M
031541.00,22.316907,N,114.168081,E,10.5,M
031542.00,22.316917,N,114.168079,E,10.0,M
031543.00,22.316928,N,114.168077,E,10.0,M
031544.00,22.316937,N,114.168078,E,9.6,M
031545.00,22.316948,N,114.168082,E,9.2,M
031546.00,22.316957,N,114.168084,E,9.0,M
031547.00,22.31696,N,114.168083,E,7.9,M
031548.00,22.316963,N,114.168084,E,7.9,M
031549.00,22.316963,N,114.168083,E,8.2,M
031550.00,22.316963,N,114.168083,E,8.2,M
031551.00,22.316963,N,114.168083,E,8.2,M
031552.00,22.316963,N,114.168083,E,8.2,M
031553.00,22.316963,N,114.168083,E,8.2,M
031554.00,22.316963,N,114.168083,E,8.2,M
031555.00,22.316963,N,114.168083,E,8.2,M
031556.00,22.316963,N,114.168083,E,8.2,M
031557.00,22.316963,N,114.168083,E,8.2,M
031558.00,22.316963,N,114.168083,E,8.2,M
031559.00,22.316963,N,114.168083,E,8.2,M
031600.00,22.316963,N,114.168083,E,8.2,M
031601.00,22.316963,N,114.168083,E,8.2,M
031602.00,22.316963,N,114.168083,E,8.2,M
031603.00,22.316963,N,114.168083,E,8.2,M
031604.00,22.316963,N,114.168083,E,8.2,M
031605.00,22.316963,N,114.168083,E,8.2,M
031606.00,22.316963,N,114.168083,E,8.2,M
031607.00,22.316963,N,114.168083,E,8.2,M
031608.00,22.316963,N,114.168083,E,8.2,M
031609.00,22.316963,N,114.168083,E,8.2,M
031610.00,22.316963,N,114.168083,E,8.2,M
031611.00,22.316963,N,114.168083,E,8.2,M
031612.00,22.316963,N,114.168083,E,8.2,M
